address,bedrooms,carpet_area,carp_area_unit,floors,location,price,price_per_sq_ft
"Vadodara, Gujarat",3,790,,,"22.3002320490991,73.2379467703341",6500000,5652
"Vadodara, Gujarat",3,900,,5,"22.2834525,73.1277473",4600000,3680
"Vadodara, Gujarat",2,755,,5,"22.3422361,73.1880106",3500000,
"Vadodara, Gujarat",3,1765,,6,"22.3158732,73.117995",5500000,
"Vadodara, Gujarat",2,700,,7,"22.2811984,73.1924864",4500000,5294
"Vadodara, Gujarat",3,905,,7,"22.2873932,73.1556125",5600000,5328
"Vadodara, Gujarat",2,940,,4,"22.2951626749092,73.1642419219825",3100000,2313
"Vadodara, Gujarat",3,,,6,"22.2834525,73.1277473",8500000,4595
"Vadodara, Gujarat",3,,,4,"22.2834525,73.1277473",7000000,4242
"Vadodara, Gujarat",3,,,14,"22.2834525,73.1277473",6500000,3939
"Vadodara, Gujarat",3,,,13,"22.2834525,73.1277473",6300000,3818
"Vadodara, Gujarat",3,,,11,"22.2834525,73.1277473",7700000,4219
"Vadodara, Gujarat",3,875,,5,"22.2847421,73.1238962",3899000,2689
"Vadodara, Gujarat",3,1385,,5,"22.2629871,73.1637253",4500000,3249
"Vadodara, Gujarat",2,,,2,"22.2834525,73.1277473",6000000,6889
"Vadodara, Gujarat",3,,,,"22.2811984,73.1924864",7500000,5495
"Vadodara, Gujarat",2,,,14,"22.3143858,73.1379109",4000000,3509
"Vadodara, Gujarat",2,750,,4,"22.3602266,73.166111",3000000,2762
"Vadodara, Gujarat",3,,,5,"22.3143858,73.1379109",6500000,5866
"Vadodara, Gujarat",3,1256,,5,"22.2946904,73.1541585",3500000,
"Vadodara, Gujarat",2,,,5,"22.3002320490991,73.2379467703341",4500000,5000
"Vadodara, Gujarat",2,650,,7,"22.2834525,73.1277473",3000000,2857
"Vadodara, Gujarat",3,,,,"22.2583667,73.208709",4200000,3360
"Vadodara, Gujarat",2,,,4,"22.2801525719345,73.2254047657751",3150000,3153
"Vadodara, Gujarat",3,850,,5,"22.2629871,73.1637253",4400000,3520
"Vadodara, Gujarat",2,,,5,"22.328403,73.24944",1670000,2227
"Vadodara, Gujarat",3,1080,,9,"22.2629871,73.1637253",3800000,2000
"Vadodara, Gujarat",3,,,,"22.2960225,73.1688878",4300000,5375
"Vadodara, Gujarat",2,,,9,"22.2754108,73.1538839",2800000,3500
"Vadodara, Gujarat",2,,,12,"22.2803126315282,73.1507244811002",2600000,2562
"Vadodara, Gujarat",3,,,4,"22.2754108,73.1538839",4000000,2353
"Vadodara, Gujarat",3,,,4,"22.2754108,73.1538839",3825000,2250
"Vadodara, Gujarat",3,1200,,6,"22.2847421,73.1238962",4500000,2647
"Vadodara, Gujarat",3,,,4,"22.2754108,73.1538839",4200000,2471
"Vadodara, Gujarat",3,1275,,4,"22.2803126315282,73.1507244811002",4200000,
"Vadodara, Gujarat",2,,,9,"22.2834525,73.1277473",2600000,2228
"Vadodara, Gujarat",2,970,,5,"22.2847421,73.1238962",3000000,2801
"Vadodara, Gujarat",2,700,,5,"22.2629871,73.1637253",3300000,3143
"Vadodara, Gujarat",2,750,,5,"22.3143858,73.1379109",2500000,2463
"Vadodara, Gujarat",2,650,,7,"22.2834525,73.1277473",3800000,3619
"Vadodara, Gujarat",2,823,,9,,4200000,4667
"Vadodara, Gujarat",3,5000,,,"22.2960225,73.1688878",30000000,13636
"Vadodara, Gujarat",2,1100,,5,"22.4778594,73.1934619",4200000,3360
"Vadodara, Gujarat",2,,,6,"22.3002320490991,73.2379467703341",2200000,2000
"Vadodara, Gujarat",3,1000,,6,"22.2834525,73.1277473",3000000,1875
"Vadodara, Gujarat",3,,,5,"22.2811984,73.1924864",6000000,3750
"Vadodara, Gujarat",2,950,,10,"22.2946904,73.1541585",4000000,3636
"Vadodara, Gujarat",2,,,9,,3000000,3077
"Vadodara, Gujarat",2,950,,10,"22.2946904,73.1541585",4000000,3636
"Vadodara, Gujarat",3,1050,,7,"22.2847421,73.1238962",4000000,3810
"Vadodara, Gujarat",3,1000,,,"22.2946904,73.1541585",6500000,4199
"Vadodara, Gujarat",2,,,7,"22.3002320490991,73.2379467703341",3600000,3600
"Vadodara, Gujarat",3,1035,,5,"22.3143858,73.1379109",4900000,3267
"Vadodara, Gujarat",3,,,,"22.2951626749092,73.1642419219825",10000000,5000
"Vadodara, Gujarat",3,1350,,22,"22.3309559,73.1851121",8000000,4571
"Vadodara, Gujarat",3,2000,,,"22.3156579,73.2247725",15000005,6000
"Vadodara, Gujarat",2,,,5,"22.3143858,73.1379109",2800000,2324
"Vadodara, Gujarat",2,1100,,5,"22.3140477460972,73.1432756484381",3950000,
"Vadodara, Gujarat",3,1100,,5,"22.2834525,73.1277473",5700000,
"Vadodara, Gujarat",2,600,,4,"22.3361542,73.14831",3000000,4000
"Vadodara, Gujarat",2,,,4,,2700000,3273
"Vadodara, Gujarat",3,1500,,3,"22.3418779,73.167019",12500000,8333
"Vadodara, Gujarat",3,1000,,7,"22.3156579,73.2247725",7600000,5429
"Vadodara, Gujarat",2,,,8,"22.3201,73.2066",2300000,2000
"Vadodara, Gujarat",2,,,5,"22.2754108,73.1538839",2250000,2045
"Vadodara, Gujarat",2,800,,4,"22.2951626749092,73.1642419219825",2751000,2751
"Vadodara, Gujarat",3,1018,,7,"22.3158732,73.117995",5250000,3127
"Vadodara, Gujarat",3,300,,,,4500000,4286
"Vadodara, Gujarat",2,575,,5,"22.3158732,73.117995",2500000,3571
"Vadodara, Gujarat",3,1360,,10,"22.4778594,73.1934619",6200000,3713
"Vadodara, Gujarat",3,,,11,"22.2847421,73.1238962",8800000,7458
"Vadodara, Gujarat",2,1150,,5,"22.2834525,73.1277473",2650000,3174
"Vadodara, Gujarat",2,,,32,"22.2754108,73.1538839",3150000,2732
"Vadodara, Gujarat",2,1650,,,"22.2946904,73.1541585",12500000,7576
"Vadodara, Gujarat",2,950,,5,"22.251136,73.196864",4300000,4526
"Vadodara, Gujarat",3,,,6,"22.3572269,73.2013352",5500000,4138
"Vadodara, Gujarat",2,750,,5,"22.2909927,73.2440996",2590000,2355
"Vadodara, Gujarat",3,520,,3,"22.2811984,73.1924864",1950000,3145
"Vadodara, Gujarat",3,,,,"22.345112,73.192073",15000000,8824
"Vadodara, Gujarat",2,850,,5,"22.2803126315282,73.1507244811002",3200000,2667
"Vadodara, Gujarat",3,980,,5,"22.2847421,73.1238962",3500000,2593
"Vadodara, Gujarat",2,,,5,"22.2834525,73.1277473",3500000,3182
"Vadodara, Gujarat",3,880,,4,"22.2935565218936,73.1710832612599",5651000,3344
"Vadodara, Gujarat",3,900,,5,"22.2607727,73.1191015",2400000,1920
"Vadodara, Gujarat",3,,,5,"22.2879122,73.2013352",4500000,3766
"Vadodara, Gujarat",2,1000,,6,"22.3445464,73.1364357",3500000,
"Vadodara, Gujarat",3,,,5,"22.3143858,73.1379109",6500000,4530
"Vadodara, Gujarat",3,1040,,13,"22.2834525,73.1277473",11100000,6727
"Vadodara, Gujarat",2,,,,"22.3143858,73.1379109",3500000,8750
"Vadodara, Gujarat",2,1150,,4,,2950000,2565
"Vadodara, Gujarat",3,,,5,"22.2847421,73.1238962",4000000,2462
"Vadodara, Gujarat",3,,,7,"22.2763205,73.2146078",3500000,4167
"Vadodara, Gujarat",2,740,,4,"22.3309559,73.1851121",3000000,
"Vadodara, Gujarat",2,763,,5,"22.2847421,73.1238962",3750000,3261
"Vadodara, Gujarat",2,725,,7,"22.4778594,73.1934619",4200000,4463
"Vadodara, Gujarat",2,,,13,"22.3074961145886,73.2331666740289",3500000,3043
"Vadodara, Gujarat",2,,,9,"22.2811984,73.1924864",5500000,4314
"Vadodara, Gujarat",3,1650,,4,"22.3143858,73.1379109",6500000,2889
"Vadodara, Gujarat",2,,,6,"22.2847421,73.1238962",3500000,5000
"Vadodara, Gujarat",3,,,4,"22.3156579,73.2247725",6500000,3736
"Vadodara, Gujarat",2,,,,"22.3197481,73.2264919",10000000,7205
"Vadodara, Gujarat",3,1450,,8,"22.3158732,73.117995",7000000,3500
"Vadodara, Gujarat",2,,,5,"22.2811984,73.1924864",2900000,3222
"Vadodara, Gujarat",2,810,,7,"22.3156579,73.2247725",4490000,
"Vadodara, Gujarat",3,770,,7,"22.2847421,73.1238962",4450000,4890
"Vadodara, Gujarat",3,1447,,11,"22.2629871,73.1637253",10000000,6061
"Vadodara, Gujarat",3,1200,,4,"22.3143858,73.1379109",6500000,4062
"Vadodara, Gujarat",2,,,10,"22.3140477460972,73.1432756484381",3600000,2687
"Vadodara, Gujarat",3,1320,,2,"22.2873932,73.1556125",13107860,
"Vadodara, Gujarat",2,,,3,"22.3121814,73.1545062",3000000,3093
"Vadodara, Gujarat",3,1100,,9,"22.3143858,73.1379109",4700000,3456
"Vadodara, Gujarat",2,,,4,"22.3121814,73.1545062",2500000,3125
"Vadodara, Gujarat",3,1000,,4,"22.3073095,73.1810976",4800000,2743
"Vadodara, Gujarat",3,,,10,"22.3158732,73.117995",4600000,3121
"Vadodara, Gujarat",2,600,,5,"22.3572269,73.2013352",3600000,3429
"Vadodara, Gujarat",2,785,,12,"22.3579522,73.1674128",5250000,4390
"Vadodara, Gujarat",2,,,7,"22.2828534,73.1740502",3000000,3333
"Vadodara, Gujarat",2,,,6,"22.2754108,73.1538839",3000000,3161
"Vadodara, Gujarat",3,1300,,7,"22.2811984,73.1924864",6000000,3429
"Vadodara, Gujarat",3,1300,,5,"22.2847421,73.1238962",4498690,2999
"Vadodara, Gujarat",3,,,,"22.304719,73.1556125",6500000,6701
"Vadodara, Gujarat",2,,,4,"22.3190505,73.2550499",2300000,1917
"Vadodara, Gujarat",2,,,,"22.3190505,73.2550499",4700000,6267
"Vadodara, Gujarat",2,,,4,"22.271826,73.189371",3300000,3511
"Vadodara, Gujarat",3,,,,"22.271826,73.189371",2800000,4667
"Vadodara, Gujarat",3,,,4,"22.2497406,73.200603",5900000,2950
"Vadodara, Gujarat",2,,,4,"22.3369071,73.1982995",3000000,3000
"Vadodara, Gujarat",3,,,,"22.3302365,73.20998",6700000,7444
"Vadodara, Gujarat",2,963,,17,"22.3201,73.2066",9999999,6215
"Vadodara, Gujarat",3,,,9,"22.2754108,73.1538839",5100000,2948
"Vadodara, Gujarat",2,,,5,"22.2834525,73.1277473",2300000,2421
"Vadodara, Gujarat",3,800,,5,"22.2847421,73.1238962",3800000,3455
"Vadodara, Gujarat",2,,,3,"22.2451575,73.0772294",4900000,3769
"Vadodara, Gujarat",2,,,,"22.3143858,73.1379109",4200000,3231
"Vadodara, Gujarat",2,780,,13,"22.4778594,73.1934619",6000000,
"Vadodara, Gujarat",3,950,,5,"22.3572269,73.2013352",5100000,3778
"Vadodara, Gujarat",3,1080,,6,"22.2873932,73.1556125",6500000,5078
"Vadodara, Gujarat",2,,,4,"22.2754108,73.1538839",2500000,3125
"Vadodara, Gujarat",3,925,,4,"22.3156579,73.2247725",6800000,4533
"Vadodara, Gujarat",2,732,,7,"22.2847421,73.1238962",4900000,3920
"Vadodara, Gujarat",3,,,12,"22.2754108,73.1538839",3500000,3205
"Vadodara, Gujarat",2,750,,7,"22.2879122,73.2013352",1800000,2769
"Vadodara, Gujarat",2,1050,,5,"22.2879614,73.2057561",4000000,3478
"Vadodara, Gujarat",3,1370,,10,"22.3158732,73.117995",8973000,3953
"Vadodara, Gujarat",3,525,,,"22.3002320490991,73.2379467703341",4200000,3871
"Vadodara, Gujarat",3,1200,,,"22.3002320490991,73.2379467703341",7500000,6250
"Vadodara, Gujarat",2,705,,14,"22.2404134,73.20281",3800000,3800
"Vadodara, Gujarat",3,1200,,4,"22.3143858,73.1379109",4900000,2722
"Vadodara, Gujarat",2,750,,5,"22.3579522,73.1674128",4200000,4118
"Vadodara, Gujarat",3,1000,,5,"22.3002320490991,73.2379467703341",4300000,2867
"Vadodara, Gujarat",3,,,11,"22.2754108,73.1538839",4100000,2503
"Vadodara, Gujarat",3,1004,,,"22.2583667,73.208709",7000000,6744
"Vadodara, Gujarat",3,,,,"22.2811984,73.1924864",6500000,3824
"Vadodara, Gujarat",2,,,3,"22.2879614,73.2057561",1300000,1083
"Vadodara, Gujarat",3,900,,5,"22.2754108,73.1538839",3700000,3700
"Vadodara, Gujarat",3,1080,,5,"22.2847421,73.1238962",5981000,3987
"Vadodara, Gujarat",3,700,,1,"22.3081964,73.2130409",2100000,3000
"Vadodara, Gujarat",2,,,4,"22.3270584,73.20281",3600000,4000
"Vadodara, Gujarat",3,,,,"22.3270584,73.20281",7000000,4169
"Vadodara, Gujarat",2,,,4,"22.3164344,73.2149765",2600000,2261
"Vadodara, Gujarat",2,,,4,"22.3164344,73.2149765",2600000,2261
"Vadodara, Gujarat",2,,,4,"22.3164344,73.2149765",3000000,4196
"Vadodara, Gujarat",3,1150,,4,"22.2811984,73.1924864",6800000,4857
"Vadodara, Gujarat",2,700,,7,"22.3158732,73.117995",2650000,3533
"Vadodara, Gujarat",3,1100,,,"22.2946904,73.1541585",6900000,
"Vadodara, Gujarat",3,1800,,9,"22.2834525,73.1277473",6999999,3415
"Vadodara, Gujarat",3,,,2,"22.2801525719345,73.2254047657751",4200000,4098
"Vadodara, Gujarat",3,1100,,4,"22.4778594,73.1934619",6500000,3714
"Vadodara, Gujarat",2,,,3,"22.3164344,73.2149765",1800000,2250
"Vadodara, Gujarat",2,900,,3,"22.31353872,73.12848093",3000000,2727
"Vadodara, Gujarat",2,,,5,"22.2754108,73.1538839",2400000,3200
"Vadodara, Gujarat",3,,,8,"22.3104614,73.1688878",12500000,6250
"Vadodara, Gujarat",3,,,,"22.373301,73.1895367",4100000,3417
"Vadodara, Gujarat",2,,,,"22.3002320490991,73.2379467703341",4000000,5714
"Vadodara, Gujarat",3,,,,"22.2538431,73.0980773",4000000,2667
"Vadodara, Gujarat",2,,,,"22.3676453,73.1364357",6000000,6316
"Vadodara, Gujarat",3,1114,,4,"22.3143858,73.1379109",4800000,2595
"Vadodara, Gujarat",3,1240,,,"22.2828534,73.1740502",15000000,9677
"Vadodara, Gujarat",2,1100,,,"22.304719,73.1556125",6500000,
"Vadodara, Gujarat",3,1024,,12,"22.3579522,73.1674128",4500000,3462
"Vadodara, Gujarat",3,1050,,11,"22.3156579,73.2247725",9500000,7600
"Vadodara, Gujarat",3,889,,7,"22.2834525,73.1277473",4000000,2909
"Vadodara, Gujarat",2,1210,,10,"22.2404134,73.20281",5000000,3333
"Vadodara, Gujarat",3,1144,,2,"22.3002320490991,73.2379467703341",6000000,5063
"Vadodara, Gujarat",3,980,,5,"22.26500738,73.15314296",4500000,2903
"Vadodara, Gujarat",3,1250,,3,"22.278333,73.2012456",3950000,2026
"Vadodara, Gujarat",3,1050,,4,"22.2811984,73.1924864",4600000,2968
"Vadodara, Gujarat",2,850,,9,"22.298276,73.133336",3200000,2667
"Vadodara, Gujarat",2,700,,5,"22.3140477460972,73.1432756484381",3200000,3636
"Vadodara, Gujarat",2,,,4,"22.3213852,73.1629878",2285000,2539
"Vadodara, Gujarat",2,850,,5,"22.2879614,73.2057561",3800000,3304
"Vadodara, Gujarat",3,,,9,"22.3092,73.1848",7500000,4399
"Vadodara, Gujarat",2,,,5,"22.2803126315282,73.1507244811002",2100000,2211
"Vadodara, Gujarat",3,1150,,,"22.186715,73.209981",3800000,
"Vadodara, Gujarat",2,1000,,9,"22.30756136,73.18413519",4500000,3333
"Vadodara, Gujarat",2,,,5,"22.3156579,73.2247725",3600000,3810
"Vadodara, Gujarat",2,850,,4,"22.3139759,73.1747877",4800000,4174
"Vadodara, Gujarat",2,,,6,"22.3143858,73.1379109",2700000,2983
"Vadodara, Gujarat",3,,,5,"22.328403,73.24944",4200000,2857
"Vadodara, Gujarat",2,763,,13,"22.4778594,73.1934619",5000000,4167
"Vadodara, Gujarat",2,,,5,"22.2834525,73.1277473",3500000,2917
"Vadodara, Gujarat",3,,,4,"22.2811984,73.1924864",4200000,3146
"Vadodara, Gujarat",2,1050,,5,,2500000,2000
"Vadodara, Gujarat",2,,,4,"22.3197481,73.2264919",2600000,1857
"Vadodara, Gujarat",2,750,,9,"22.3143858,73.1379109",4500000,3782
"Vadodara, Gujarat",2,670,,8,"22.2946904,73.1541585",3200000,3765
"Vadodara, Gujarat",2,850,,5,"22.4778594,73.1934619",5700000,4560
"Vadodara, Gujarat",3,900,,4,"22.2960225,73.1688878",4950000,3414
"Vadodara, Gujarat",2,817,,9,"22.2834525,73.1277473",2400000,2058
"Vadodara, Gujarat",2,,,6,"22.2834525,73.1277473",3400000,3778
"Vadodara, Gujarat",3,1500,,5,"22.2847421,73.1238962",6700000,
"Vadodara, Gujarat",3,,,,"22.3302365,73.20998",4000000,4444
"Vadodara, Gujarat",3,,,,"22.2968775,73.1468274",5500000,7333
"Vadodara, Gujarat",2,,,,"22.2968775,73.1468274",4800000,6000
"Vadodara, Gujarat",2,700,,12,"22.3074961145886,73.2331666740289",2700000,2379
"Vadodara, Gujarat",3,,,7,"22.2834525,73.1277473",5100000,2901
"Vadodara, Gujarat",3,,,,"22.3143858,73.1379109",8000000,5714
"Vadodara, Gujarat",2,,,5,"22.2847421,73.1238962",2700000,2812
"Vadodara, Gujarat",2,925,,14,"22.3430556,73.1902778",4200000,3544
"Vadodara, Gujarat",3,850,,5,"22.2466107,73.1930284",4000000,3810
"Vadodara, Gujarat",3,,,5,"22.2754108,73.1538839",4000000,2759
"Vadodara, Gujarat",2,758,,7,"22.3002320490991,73.2379467703341",6200000,4133
"Vadodara, Gujarat",2,685,,1,"22.2951626749092,73.1642419219825",4800000,3310
"Vadodara, Gujarat",3,900,,6,"22.2535276,73.1338791",3600000,3429
"Vadodara, Gujarat",3,1300,,4,"22.2834525,73.1277473",6500000,4062
"Vadodara, Gujarat",2,950,,9,"22.2803126315282,73.1507244811002",3140000,2512
"Vadodara, Gujarat",2,700,,4,"22.3572269,73.2013352",3000000,3429
"Vadodara, Gujarat",3,1800,,6,"22.310543,73.1651125",15000000,7500
"Vadodara, Gujarat",3,,,13,,3275000,4681
"Vadodara, Gujarat",2,,,5,"22.2803126315282,73.1507244811002",3000000,2609
"Vadodara, Gujarat",3,,,5,"22.298276,73.133336",3400000,2345
"Vadodara, Gujarat",3,,,4,"22.298276,73.133336",6200000,3444
"Vadodara, Gujarat",2,650,,20,"22.26057252,73.17217428",3500000,3038
"Vadodara, Gujarat",3,1010,,10,"22.2847421,73.1238962",5600000,3230
"Vadodara, Gujarat",2,725,,5,"22.290485,73.1441355",3300000,
"Vadodara, Gujarat",3,1600,,,"22.3139759,73.1747877",13000000,8125
"Vadodara, Gujarat",2,900,,2,"22.310543,73.1651125",4000000,
"Vadodara, Gujarat",2,850,,4,"22.3002320490991,73.2379467703341",3151000,2604
"Vadodara, Gujarat",3,1250,,,,6000000,
"Vadodara, Gujarat",2,,,5,"22.2811984,73.1924864",3000000,4286
"Vadodara, Gujarat",2,650,,3,"22.3002320490991,73.2379467703341",1700000,2429
"Vadodara, Gujarat",2,658,,5,"22.2754108,73.1538839",3100000,2770
"Vadodara, Gujarat",2,900,,4,"22.3143858,73.1379109",3600000,2665
"Vadodara, Gujarat",3,,,,"22.2583667,73.208709",8800000,7040
"Vadodara, Gujarat",3,1500,,7,"22.2847421,73.1238962",6500000,2995
"Vadodara, Gujarat",3,903,,8,"22.3158732,73.117995",4971000,3671
"Vadodara, Gujarat",3,,,4,"22.2535276,73.1338791",3950000,3835
"Vadodara, Gujarat",3,1450,,4,"22.3139759,73.1747877",7000000,3182
"Vadodara, Gujarat",2,1208,,5,"22.2404134,73.20281",2500000,2941
"Vadodara, Gujarat",2,760,,5,"22.2629871,73.1637253",3500000,2966
"Vadodara, Gujarat",2,700,,4,"22.2583667,73.208709",2800000,2800
"Vadodara, Gujarat",3,1200,,,"22.3178036,73.1836372",6500000,3611