id,posted_date,price,price_per_sq_ft,currency,carpet_area,land_area_unit,balconies,bathrooms,facing,floors,city_name,bedrooms,address,covered_area,carp_area_unit,cov_area_unit,operating_since
75719225,2025-12-18T07:08:22.000Z,5500000,4231,₹,1122,,1,2,North - West,5,Kanpur,3,"Kanpur, Uttar Pradesh",1300,,12800,
54086447,2026-03-09T13:48:19.000Z,2800000,3500,₹,,,1,2,East,3,Kanpur,2,"Kanpur, Uttar Pradesh",800,,12800,
74376999,2026-01-06T14:15:50.000Z,6000000,6000,₹,,,,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",1000,,12800,
83617857,2026-03-02T11:05:36.000Z,4500000,5488,₹,,,1,2,,10,Kanpur,2,"Kanpur, Uttar Pradesh",820,,12800,
82368601,2025-11-30T05:34:47.000Z,6500000,5462,₹,1190,,1,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",1190,,12800,
82934505,2026-01-10T16:49:00.000Z,4500000,3462,₹,620,,2,2,,,Kanpur,2,"Kanpur, Uttar Pradesh",1300,,12800,
82059293,2026-03-07T21:30:44.000Z,2900000,3867,₹,650,,2,2,South - East,3,Kanpur,2,"Kanpur, Uttar Pradesh",750,,12800,
83710047,2026-03-09T16:05:16.000Z,2500000,6250,₹,398,,1,3,,,Kanpur,3,"Kanpur, Uttar Pradesh",400,,12800,
81453669,2026-01-18T21:30:39.000Z,3500000,4667,₹,,,1,2,North,5,Kanpur,2,"Kanpur, Uttar Pradesh",750,,12800,
50706754,2026-01-21T22:30:27.000Z,6500000,4561,₹,1400,,1,2,West,3,Kanpur,3,"Kanpur, Uttar Pradesh",1425,,12800,
83509157,2026-02-22T06:27:14.000Z,2200000,6111,₹,350,,1,1,,3,Kanpur,2,"Kanpur, Uttar Pradesh",360,,12800,
82421929,2025-12-03T14:12:37.000Z,7500000,5828,₹,940,,3,2,,10,Kanpur,3,"Kanpur, Uttar Pradesh",1287,,12800,
53977253,2026-02-10T21:33:42.000Z,950000000,527778,₹,,,,2,,1,Kanpur,3,"Kanpur, Uttar Pradesh",200,,12803,
77681535,2026-03-09T21:33:19.000Z,4500000,3750,₹,,,,2,,3,Kanpur,3,"Kanpur, Uttar Pradesh",1200,,12800,
83720271,2026-03-10T11:20:59.000Z,6600000,6000,₹,,,,2,,11,Kanpur,2,"Kanpur, Uttar Pradesh",1100,,12800,
68852163,2026-03-06T22:30:37.000Z,6000000,10909,₹,550,,1,1,,2,Kanpur,3,"Kanpur, Uttar Pradesh",550,,12800,
62785621,2025-12-26T21:30:40.000Z,3800000,4750,₹,750,,1,2,,5,Kanpur,2,"Kanpur, Uttar Pradesh",800,,12800,
66981485,2026-03-11T17:32:37.000Z,4500000,,₹,110,,2,2,,10,Kanpur,2,"Kanpur, Uttar Pradesh",,,,
74027461,2026-03-08T06:23:05.000Z,7700000,,₹,1585,,4,2,,9,Kanpur,3,"Kanpur, Uttar Pradesh",,,,
68520727,2026-02-26T21:33:18.000Z,9500000,9091,₹,,,1,3,North - East,3,Kanpur,3,"Kanpur, Uttar Pradesh",1045,,12800,
77909237,2026-03-05T22:30:42.000Z,14000000,11667,₹,1510,,,2,,2,Kanpur,3,"Kanpur, Uttar Pradesh",1200,,12800,
83273343,2026-02-05T10:47:37.000Z,6800000,5667,₹,1044,,1,2,,3,Kanpur,3,"Kanpur, Uttar Pradesh",1200,,12800,
77832395,2026-02-27T21:32:59.000Z,6400000,4414,₹,1350,,1,3,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1450,,12800,
69695997,2026-02-10T21:30:43.000Z,9000000,6792,₹,,,,2,,6,Kanpur,2,"Kanpur, Uttar Pradesh",1325,,12800,
74839915,2026-01-24T07:20:44.000Z,4000000,5333,₹,,,,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",750,,12800,
83336637,2026-02-10T02:54:01.000Z,5500000,4231,₹,1050,,2,2,East,8,Kanpur,2,"Kanpur, Uttar Pradesh",1300,,12800,
82471095,2026-03-01T22:30:34.000Z,12000000,8889,₹,1150,,1,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1350,,12800,
79193291,2026-01-16T04:42:06.000Z,6000000,5455,₹,,,,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1100,,12800,
74593063,2026-02-25T21:31:58.000Z,3500000,3889,₹,,,1,2,West,6,Kanpur,2,"Kanpur, Uttar Pradesh",900,,12800,
38605503,2026-03-01T16:31:19.000Z,6100000,3486,₹,,,,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1750,,12800,
83183401,2026-01-30T10:55:42.000Z,6000000,500,₹,1000,,1,2,,,Kanpur,3,"Kanpur, Uttar Pradesh",,,12800,
67834157,2026-03-02T09:05:38.000Z,4000000,3333,₹,,,,,,,Kanpur,2,"Kanpur, Uttar Pradesh",1200,,12800,
81194567,2026-01-15T03:42:40.000Z,4200000,4667,₹,,,,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",900,,12800,
75150199,2026-02-24T22:30:41.000Z,7500000,18750,₹,,,,3,,,Kanpur,3,"Kanpur, Uttar Pradesh",400,,12800,
81777743,2026-02-02T22:30:35.000Z,8000000,8889,₹,,12850,1,3,East,,Kanpur,3,"Kanpur, Uttar Pradesh",900,,12800,
81189463,2026-02-26T22:30:35.000Z,7000000,5600,₹,1250,,2,2,,3,Kanpur,3,"Kanpur, Uttar Pradesh",1250,,12800,
64902603,2026-02-27T13:25:07.000Z,9500000,7877,₹,970,,,2,,,Kanpur,3,"Kanpur, Uttar Pradesh",1206,,12800,
70195099,2026-03-03T18:13:09.000Z,3800000,,₹,1100,,,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",,,,
83559995,2026-02-26T06:27:17.000Z,7500000,5769,₹,1060,,3,2,,3,Kanpur,3,"Kanpur, Uttar Pradesh",1300,,12800,
79204603,2026-02-16T16:54:15.000Z,11000000,8148,₹,,,,2,,3,Kanpur,3,"Kanpur, Uttar Pradesh",1350,,12800,
82325875,2025-11-27T03:35:49.000Z,3700000,8222,₹,450,,3,3,North,,Kanpur,3,"Kanpur, Uttar Pradesh",450,,12800,
79678871,2026-01-12T05:55:50.000Z,7000000,4711,₹,,,,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1486,,12800,
75643835,2026-02-23T03:13:58.000Z,2000000,3333,₹,600,,,1,,4,Kanpur,2,"Kanpur, Uttar Pradesh",600,,12800,
83486935,2026-02-20T09:02:46.000Z,4500000,3692,₹,,,,2,,18,Kanpur,2,"Kanpur, Uttar Pradesh",1219,,12800,
80512489,2025-11-28T22:30:37.000Z,14500000,9290,₹,145,,1,3,North - East,1,Kanpur,3,"Kanpur, Uttar Pradesh",145,,12801,
15958814,2026-03-04T14:35:01.000Z,1900000,3756,₹,,,,1,,,Kanpur,3,"Kanpur, Uttar Pradesh",47,,12801,
46909221,2026-02-24T21:32:54.000Z,3501000,2918,₹,,,,2,,1,Kanpur,2,"Kanpur, Uttar Pradesh",1200,,12800,
83588513,2026-02-28T04:41:01.000Z,13000000,9559,₹,1180,,2,2,,11,Kanpur,3,"Kanpur, Uttar Pradesh",1360,,12800,
58589805,2026-03-05T17:33:57.000Z,8500000,6071,₹,1600,,2,2,North,3,Kanpur,3,"Kanpur, Uttar Pradesh",1400,,12800,
82851371,2026-03-02T22:30:41.000Z,5200000,8626,₹,56,,2,2,North,,Kanpur,3,"Kanpur, Uttar Pradesh",56,,12801,
83477751,2026-02-19T13:11:42.000Z,8700000,4579,₹,1044,,,2,,3,Kanpur,2,"Kanpur, Uttar Pradesh",1900,,12800,
71570927,2026-03-04T06:28:14.000Z,5000000,4000,₹,,,,2,,6,Kanpur,3,"Kanpur, Uttar Pradesh",1250,,12800,
82027905,2026-01-13T22:30:33.000Z,17000000,9444,₹,200,,1,2,North,,Kanpur,3,"Kanpur, Uttar Pradesh",200,,12803,
26037729,2026-03-03T18:13:01.000Z,4500000,5000,₹,,12850,,1,,,Kanpur,2,"Kanpur, Uttar Pradesh",900,,12800,
82644285,2025-12-19T08:05:55.000Z,3600000,2880,₹,,,,2,,,Kanpur,3,"Kanpur, Uttar Pradesh",1250,,12800,
83622737,2026-03-03T05:01:18.000Z,5000000,19231,₹,24,,2,3,,,Kanpur,2,"Kanpur, Uttar Pradesh",260,,12800,
81564807,2026-01-10T04:12:06.000Z,4500000,5625,₹,800,,1,2,North,3,Kanpur,2,"Kanpur, Uttar Pradesh",800,,12800,
62355889,2026-02-16T22:30:35.000Z,4500000,4091,₹,,,,2,,6,Kanpur,2,"Kanpur, Uttar Pradesh",1100,,12800,
82120517,2025-11-11T11:55:26.000Z,4200000,5250,₹,,,,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",800,,12800,
83642065,2026-03-05T05:21:09.000Z,5653000,5653,₹,,,,3,,,Kanpur,2,"Kanpur, Uttar Pradesh",1000,,12800,
83401963,2026-02-13T22:44:48.000Z,245000,405,₹,,,,1,,4,Kanpur,2,"Kanpur, Uttar Pradesh",605,,12800,
69254951,2026-02-15T22:30:27.000Z,4300000,4903,₹,100,,1,2,,5,Kanpur,3,"Kanpur, Uttar Pradesh",877,,12800,
69161145,2025-12-27T14:23:38.000Z,3600000,3789,₹,1000,12852,,2,North - West,3,Kanpur,2,"Kanpur, Uttar Pradesh",950,,12800,
79239691,2026-02-01T21:33:06.000Z,2200000,3296,₹,,,,,,,Kanpur,2,"Kanpur, Uttar Pradesh",62,,12801,
79236659,2025-11-16T22:30:40.000Z,5000000,7937,₹,,,,2,,2,Kanpur,3,"Kanpur, Uttar Pradesh",70,,12803,
80297141,2025-11-18T17:17:17.000Z,12200000,9037,₹,,,,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1350,,12800,
79260327,2026-02-05T21:30:41.000Z,6500000,5000,₹,,,,2,,5,Kanpur,3,"Kanpur, Uttar Pradesh",1300,,12800,
80315837,2025-11-12T21:30:15.000Z,3400000,45333,₹,75,,1,2,,3,Kanpur,2,"Kanpur, Uttar Pradesh",75,,12800,
81701401,2026-02-22T17:13:39.000Z,9500000,5994,₹,1525,,4,2,,14,Kanpur,3,"Kanpur, Uttar Pradesh",1585,,12800,
69698831,2025-12-17T08:43:54.000Z,3500000,8788,₹,37,,1,2,North - West,2,Kanpur,2,"Kanpur, Uttar Pradesh",37,,12801,
81703465,2026-02-20T21:30:45.000Z,3000000,5128,₹,,,,1,,3,Kanpur,3,"Kanpur, Uttar Pradesh",65,,12803,
56364875,2025-12-15T08:18:13.000Z,10000000,5556,₹,,,,2,,1,Kanpur,3,"Kanpur, Uttar Pradesh",1800,,12800,
83926109,2026-03-24T12:20:38.000Z,6000000,5720,₹,840,,2,2,,8,Kanpur,2,"Kanpur, Uttar Pradesh",1049,,12800,
81080711,2025-11-23T22:30:37.000Z,5500000,7333,₹,,,,2,,,Kanpur,3,"Kanpur, Uttar Pradesh",750,,12800,
82484911,2025-12-08T06:46:41.000Z,4300000,5375,₹,600,,3,2,,3,Kanpur,2,"Kanpur, Uttar Pradesh",800,,12800,
79214179,2026-01-29T04:14:57.000Z,3600000,4800,₹,,,,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",750,,12800,
83336229,2026-02-09T19:34:32.000Z,3999999,,₹,900,,1,2,,5,Kanpur,2,"Kanpur, Uttar Pradesh",,,,
82766567,2025-12-30T05:55:16.000Z,5000000,4149,₹,,12850,,2,,,Kanpur,2,"Kanpur, Uttar Pradesh",,,,
74492371,2026-02-04T14:05:20.000Z,4500000,5000,₹,800,,1,2,South,4,Kanpur,3,"Kanpur, Uttar Pradesh",900,,12800,
81623733,2026-02-17T06:56:58.000Z,9500000,,₹,1350,,2,2,North,4,Kanpur,3,"Kanpur, Uttar Pradesh",,,,
63407543,2025-11-30T16:45:11.000Z,3500000,6272,₹,,,,1,East,2,Kanpur,2,"Kanpur, Uttar Pradesh",62,,12803,
74489703,2026-01-19T07:10:51.000Z,6000000,6316,₹,,,,2,,8,Kanpur,2,"Kanpur, Uttar Pradesh",950,,12800,
83318571,2026-02-08T14:21:46.000Z,12000000,8811,₹,1362,,1,2,,2,Kanpur,3,"Kanpur, Uttar Pradesh",1362,,12800,
82732279,2025-12-26T11:28:52.000Z,8200000,5655,₹,,,,3,,5,Kanpur,3,"Kanpur, Uttar Pradesh",1450,,12800,
79068873,2026-01-19T05:13:24.000Z,13500000,12408,₹,,,,2,,,Kanpur,2,"Kanpur, Uttar Pradesh",1088,,12800,
80176727,2026-01-01T05:49:55.000Z,5500000,4661,₹,980,,2,2,,14,Kanpur,2,"Kanpur, Uttar Pradesh",1180,,12800,
37648493,2026-01-02T21:33:13.000Z,5100000,3728,₹,1368,,2,2,North,2,Kanpur,3,"Kanpur, Uttar Pradesh",1368,,12800,
37247185,2025-11-27T13:38:39.000Z,5200000,3714,₹,,,2,3,,,Kanpur,3,"Kanpur, Uttar Pradesh",1400,,12800,
80249381,2025-11-13T06:34:49.000Z,3600000,10451,₹,32,,,1,,,Kanpur,2,"Kanpur, Uttar Pradesh",32,,12801,
55705725,2025-11-26T13:02:51.000Z,350000,1204,₹,,,,1,,1,Kanpur,2,"Kanpur, Uttar Pradesh",27,,12801,
69503491,2026-02-07T16:53:28.000Z,4800000,6000,₹,,,,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",800,,12800,
80252521,2025-12-25T21:30:42.000Z,4200000,3889,₹,1080,,2,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",1080,,12800,
63835313,2025-12-08T13:55:32.000Z,5500000,5789,₹,,,,2,,5,Kanpur,2,"Kanpur, Uttar Pradesh",950,,12800,
55473975,2025-12-27T17:15:17.000Z,9000000,6677,₹,1248,,2,1,,,Kanpur,3,"Kanpur, Uttar Pradesh",1348,,12800,
69456017,2025-12-11T12:44:07.000Z,16200000,9000,₹,,,,3,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1800,,12800,
81106955,2026-01-11T04:09:55.000Z,6500000,3824,₹,1200,,1,2,,,Kanpur,2,"Kanpur, Uttar Pradesh",1700,,12800,
69472353,2026-01-20T22:30:24.000Z,3000000,3750,₹,,,1,1,,,Kanpur,2,"Kanpur, Uttar Pradesh",800,,12800,
79174415,2026-02-10T18:19:10.000Z,5700000,4071,₹,,,,,,,Kanpur,3,"Kanpur, Uttar Pradesh",1400,,12800,
83015793,2026-01-17T09:35:26.000Z,5000000,4167,₹,,,,1,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1200,,12800,
76034151,2026-01-22T21:30:46.000Z,6150000,4393,₹,200000,,2,2,East,4,Kanpur,3,"Kanpur, Uttar Pradesh",1400,,12800,
81048575,2026-02-04T21:33:11.000Z,6500000,4815,₹,1200,,1,2,,5,Kanpur,3,"Kanpur, Uttar Pradesh",1350,,12800,
83015751,2026-01-17T09:32:11.000Z,7500000,6000,₹,,,,2,,3,Kanpur,3,"Kanpur, Uttar Pradesh",1250,,12800,
78015971,2025-11-26T13:03:20.000Z,6000000,4615,₹,,,,,,,Kanpur,3,"Kanpur, Uttar Pradesh",1300,,12800,
80285679,2025-11-16T17:52:37.000Z,4000000,5128,₹,,,,2,,5,Kanpur,2,"Kanpur, Uttar Pradesh",780,,12800,
69553755,2025-12-22T10:17:59.000Z,16000000,11852,₹,,,1,1,North - East,2,Kanpur,3,"Kanpur, Uttar Pradesh",1350,,12800,
75976451,2025-12-21T23:36:07.000Z,3000000,3333,₹,700,,2,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",900,,12800,
74599245,2025-11-27T21:33:38.000Z,6000000,5450,₹,987,,2,2,North,3,Kanpur,3,"Kanpur, Uttar Pradesh",1101,,12800,
72350651,2026-01-30T03:54:51.000Z,13500000,9000,₹,1400,,3,2,North - East,13,Kanpur,3,"Kanpur, Uttar Pradesh",1500,,12800,
69363959,2026-01-29T21:30:48.000Z,9000000,,₹,1100,,1,3,,3,Kanpur,3,"Kanpur, Uttar Pradesh",,,,
83439709,2026-02-17T06:45:04.000Z,2500000,5556,₹,432,,2,2,,2,Kanpur,2,"Kanpur, Uttar Pradesh",450,,12800,
80228583,2025-12-17T17:17:08.000Z,5900000,,₹,1200,,3,2,East,3,Kanpur,3,"Kanpur, Uttar Pradesh",,,,
74595199,2026-02-02T07:21:44.000Z,2300000,3194,₹,,,,2,,1,Kanpur,3,"Kanpur, Uttar Pradesh",720,,12800,
63815613,2026-01-13T09:17:35.000Z,2500000,3333,₹,650,,1,1,North - West,3,Kanpur,2,"Kanpur, Uttar Pradesh",750,,12800,
79129147,2025-11-27T13:39:18.000Z,13800000,6798,₹,,,3,3,,12,Kanpur,3,"Kanpur, Uttar Pradesh",2030,,12800,
69395865,2026-01-25T21:32:54.000Z,3000000,8333,₹,,,4,3,,,Kanpur,2,"Kanpur, Uttar Pradesh",360,,12800,
80233507,2025-11-12T06:19:42.000Z,2500000,3571,₹,,,,2,,,Kanpur,2,"Kanpur, Uttar Pradesh",700,,12800,
80232823,2025-11-12T06:19:43.000Z,6000000,,₹,1200,,3,2,North,9,Kanpur,2,"Kanpur, Uttar Pradesh",,,,
75983647,2026-01-29T04:24:49.000Z,7500000,7500,₹,,,1,2,,7,Kanpur,3,"Kanpur, Uttar Pradesh",1000,,12800,
74614015,2026-01-12T04:28:23.000Z,9000000,5432,₹,1065,,2,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1657,,12800,
83188669,2026-01-30T16:35:02.000Z,11500000,7511,₹,1300,,3,2,East,14,Kanpur,3,"Kanpur, Uttar Pradesh",1531,,12800,
56250819,2026-01-27T22:30:36.000Z,5500000,4583,₹,,,1,2,,1,Kanpur,2,"Kanpur, Uttar Pradesh",1200,,12800,
80292875,2025-11-16T17:52:40.000Z,9900000,5824,₹,,,,3,,5,Kanpur,3,"Kanpur, Uttar Pradesh",1700,,12800,
77932909,2026-02-07T10:41:07.000Z,5000000,3704,₹,,,,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1350,,12800,
69327491,2026-01-16T22:30:21.000Z,2000000,3086,₹,,,,2,,,Kanpur,3,"Kanpur, Uttar Pradesh",72,,12803,
82456967,2025-12-05T14:30:51.000Z,8500000,6159,₹,1150,,2,2,,3,Kanpur,3,"Kanpur, Uttar Pradesh",1380,,12800,
72287127,2025-11-13T22:30:35.000Z,31000000,,₹,3200,,1,3,,1,Kanpur,3,"Kanpur, Uttar Pradesh",,,,
82740377,2025-12-27T08:10:44.000Z,7500000,4167,₹,1400,,,1,,,Kanpur,2,"Kanpur, Uttar Pradesh",1800,,12800,
80214987,2025-11-18T17:17:15.000Z,4500000,3333,₹,,,,2,,2,Kanpur,3,"Kanpur, Uttar Pradesh",1350,,12800,
82458521,2025-12-05T19:12:00.000Z,5500000,,₹,55,,,2,,,Kanpur,3,"Kanpur, Uttar Pradesh",,,,
80940829,2025-12-27T21:30:39.000Z,31000000,10469,₹,2850,,1,2,,1,Kanpur,3,"Kanpur, Uttar Pradesh",2961,,12800,
82986001,2026-01-15T06:09:45.000Z,9000000,5000,₹,,,,3,,1,Kanpur,3,"Kanpur, Uttar Pradesh",1800,,12800,
81609333,2026-02-10T21:30:38.000Z,7500000,6148,₹,860,,3,2,South,10,Kanpur,2,"Kanpur, Uttar Pradesh",1220,,12800,
82149087,2025-11-13T08:26:52.000Z,9500000,5278,₹,1800,,,1,South - East,,Kanpur,2,"Kanpur, Uttar Pradesh",1800,,12800,
82985449,2026-01-15T05:39:07.000Z,3500000,,₹,1350,,2,2,North - West,4,Kanpur,2,"Kanpur, Uttar Pradesh",,,,
82147599,2025-11-13T07:25:42.000Z,4500000,4167,₹,,,,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",1080,,12800,
63205527,2025-12-30T21:30:43.000Z,3500000,0,₹,,,1,2,East,4,Kanpur,2,"Kanpur, Uttar Pradesh",900,,12809,
75763261,2026-01-27T17:29:46.000Z,8000000,8081,₹,786,,2,2,North - East,8,Kanpur,2,"Kanpur, Uttar Pradesh",990,,12800,
82197697,2025-11-17T05:13:43.000Z,12500000,8621,₹,,,,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1450,,12800,
75084933,2026-02-07T12:04:55.000Z,5500000,5864,₹,900,,1,2,,,Kanpur,2,"Kanpur, Uttar Pradesh",938,,12800,
72852983,2025-11-23T16:15:38.000Z,10000000,10000,₹,,,,2,,14,Kanpur,3,"Kanpur, Uttar Pradesh",1000,,12800,
69895203,2026-02-07T07:53:02.000Z,7000000,,₹,1600,,3,2,,3,Kanpur,3,"Kanpur, Uttar Pradesh",,,,
83044259,2026-01-19T19:01:27.000Z,5000000,7564,₹,450,,1,2,North,4,Kanpur,2,"Kanpur, Uttar Pradesh",661,,12800,
57035823,2025-12-31T22:30:34.000Z,4000000,6349,₹,,,,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",70,,12803,
57034171,2025-12-11T22:30:29.000Z,3300000,2750,₹,,,1,2,East,5,Kanpur,2,"Kanpur, Uttar Pradesh",1200,,12800,
43402833,2025-11-13T13:04:51.000Z,9000000,5556,₹,1550,,3,2,North - East,3,Kanpur,3,"Kanpur, Uttar Pradesh",1620,,12800,
70115795,2025-12-13T21:33:27.000Z,4000000,3636,₹,1100,,2,2,North,3,Kanpur,3,"Kanpur, Uttar Pradesh",1100,,12800,
82810851,2026-01-02T19:43:55.000Z,3500000,,₹,900,,1,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",,,,
76470435,2026-01-24T21:33:13.000Z,7000000,4828,₹,1000,,1,2,North,3,Kanpur,3,"Kanpur, Uttar Pradesh",1450,,12800,
76482959,2026-01-03T23:40:48.000Z,6800000,5037,₹,,,2,2,North - East,4,Kanpur,3,"Kanpur, Uttar Pradesh",1350,,12800,
82210827,2025-11-18T03:55:22.000Z,10000000,9091,₹,,,,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1100,,12800,
57470899,2026-02-21T21:33:12.000Z,25000000,9259,₹,2000,,,2,East,1,Kanpur,3,"Kanpur, Uttar Pradesh",2700,,12800,
82800393,2026-01-02T08:22:43.000Z,20500000,11389,₹,1400,,,2,East,,Kanpur,3,"Kanpur, Uttar Pradesh",1800,,12800,
65154683,2025-12-03T21:33:19.000Z,5500000,4645,₹,,,1,3,East,10,Kanpur,3,"Kanpur, Uttar Pradesh",110,,12801,
76574865,2026-02-01T10:51:18.000Z,3000000,1579,₹,1200,,1,3,,,Kanpur,3,"Kanpur, Uttar Pradesh",1900,,12800,
82819665,2026-01-03T10:10:25.000Z,4000000,5717,₹,61,,2,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",65,,12801,
79456023,2026-01-05T23:38:02.000Z,8000000,4831,₹,,,3,3,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1656,,12800,
70158835,2025-12-18T15:16:57.000Z,1800000,,₹,63,,1,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",,,,
44594793,2026-01-16T21:34:00.000Z,5500000,4231,₹,,,,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1300,,12800,
83202569,2026-02-01T03:11:16.000Z,8800000,5714,₹,,,3,3,,11,Kanpur,3,"Kanpur, Uttar Pradesh",1540,,12800,
79264323,2026-01-15T22:30:38.000Z,5200000,,₹,1005,,3,2,East,10,Kanpur,2,"Kanpur, Uttar Pradesh",,,,
82793991,2026-01-02T04:01:57.000Z,3500000,3704,₹,,,,3,,4,Kanpur,3,"Kanpur, Uttar Pradesh",105,,12803,
81149951,2026-01-11T21:30:38.000Z,20500000,12654,₹,,,,2,,,Kanpur,3,"Kanpur, Uttar Pradesh",1620,,12800,
83210541,2026-02-01T16:29:01.000Z,9500000,8772,₹,813,,2,2,East,12,Kanpur,2,"Kanpur, Uttar Pradesh",1083,,12800,
57685981,2025-12-10T04:41:01.000Z,3300000,,₹,1100,,1,2,,4,Kanpur,3,"Kanpur, Uttar Pradesh",,,,
83056043,2026-01-20T12:50:12.000Z,15000000,11111,₹,,,,3,,4,Kanpur,3,"Kanpur, Uttar Pradesh",1350,,12800,
64971429,2025-12-11T06:46:57.000Z,5200000,3852,₹,,,,3,,5,Kanpur,3,"Kanpur, Uttar Pradesh",1350,,12800,
70069245,2026-02-09T05:19:49.000Z,4000000,,₹,1000,,1,2,,4,Kanpur,2,"Kanpur, Uttar Pradesh",,,,
79404075,2026-01-26T14:05:59.000Z,8000000,4444,₹,,,1,2,North - East,3,Kanpur,3,"Kanpur, Uttar Pradesh",1800,,12800,